ImageID,Source,LabelName,Confidence,mg_label,hv_label
15a16396c6dd9b84,verification,/m/04rky,1,1,1
9c29ad5191f771c7,verification,/m/04rky,0,0,0
768b6f700c9b6f72,verification,/m/04rky,0,0,0
378136f8b3bf6366,verification,/m/04rky,0,1,0
9fe6d458f9b2c117,verification,/m/04rky,0,0,0
d6db7584e8734c0d,verification,/m/04rky,1,1,1
a2f5a71865f58884,verification,/m/04rky,1,0,1
b976627ae8163b64,verification,/m/04rky,0,1,0
095a70ede01f795e,verification,/m/04rky,1,1,1
2ed31577765bac7a,verification,/m/04rky,1,0,1
c918c8e0ef80fe00,verification,/m/04rky,0,0,0
8125c39d732f94f4,verification,/m/04rky,0,0,0
103156b19827a5fc,verification,/m/04rky,1,1,1
d78cb16ae7b01213,verification,/m/04rky,0,0,0
155a18f7e53abae4,verification,/m/04rky,0,0,0
dd393b8fcb4e88a3,verification,/m/04rky,1,1,1
5c4ed6811cedd1c4,verification,/m/04rky,1,1,1
4a1e303bd4458b17,verification,/m/04rky,1,1,1
67b6e512756201d9,verification,/m/04rky,0,0,0
8a1d66b0b97ad4bf,verification,/m/04rky,0,1,0
c4e14e684d1e5aca,verification,/m/04rky,1,0,1
3ac44f0d2794e605,verification,/m/04rky,0,1,0
f4246a72d717ca99,verification,/m/04rky,1,0,1
5c0aeadb33ee3c54,verification,/m/04rky,0,0,0
9a3d43afc8c95fef,verification,/m/04rky,1,0,1
186326f43bda92d1,verification,/m/04rky,0,0,0
288d16bebd0bc3b7,verification,/m/04rky,0,0,0
9cc8b792602b159d,verification,/m/04rky,0,1,0
4f3ea0b2bc75000c,verification,/m/04rky,1,0,1
54bd12b9394078b0,verification,/m/04rky,1,1,1
a0ebf54ef7ba579a,verification,/m/04rky,1,1,1
f18b25be96809c40,verification,/m/04rky,1,0,1
0b8a1adce0191b72,verification,/m/04rky,0,0,0
dd5669c3169e107a,verification,/m/04rky,1,1,1
808b2e2e75d9de86,verification,/m/04rky,1,1,1
2e72567c95c1ae6d,verification,/m/04rky,1,0,1
13bb33cfa115b3a3,verification,/m/04rky,0,0,0
2077dc97110db822,verification,/m/04rky,1,0,1
18050c01fdbeb025,verification,/m/04rky,0,0,0
1213904c7078ea6b,verification,/m/04rky,1,0,1
eebfd96317a338e2,verification,/m/04rky,1,1,1
0dffbbcfdb76724f,verification,/m/04rky,0,0,0
46776b47457457ee,verification,/m/04rky,1,1,1
25510a59970c4b75,verification,/m/04rky,1,1,1
da74513f1ce09062,verification,/m/04rky,0,1,0
d8499b4715df16c6,verification,/m/04rky,1,0,1
f9a8d835f0de13ba,verification,/m/04rky,1,1,1
04ccb05e32dc45de,verification,/m/04rky,1,1,1
2fa106ab30e658f8,verification,/m/04rky,0,0,0
7d6fa0972d1a79ec,verification,/m/04rky,1,1,1
01ce6a0b84b8ab22,verification,/m/04rky,1,1,1
bc8f9865fccb17e4,verification,/m/04rky,1,1,1
ee705f9160a0a200,verification,/m/04rky,0,1,0
f241acf16280eb82,verification,/m/04rky,1,1,1
3ff0de9b07c6e2ba,verification,/m/04rky,1,0,1
8d619d61c4482c2e,verification,/m/04rky,0,0,0
2c4c028eae20b03b,verification,/m/04rky,0,0,0
88a915f7cabb3977,verification,/m/04rky,1,1,1
a5401b71a21527e4,verification,/m/04rky,0,0,0
4ed094f11037b059,verification,/m/04rky,1,0,1
439a120a7bc6a73d,verification,/m/04rky,0,1,0
cdbdcb64d5e25fb9,verification,/m/04rky,0,1,0
344a9140fb86e57d,verification,/m/04rky,1,1,1
5f0150ac66412363,verification,/m/04rky,0,1,0
1bf70ddccd087684,verification,/m/04rky,1,0,1
12e678b5bf580872,verification,/m/04rky,0,0,0
1d9e1d2c0d7beb5a,verification,/m/04rky,1,1,1
9c0ff3b7875db685,verification,/m/04rky,0,0,0
8f17e6985b97b43e,verification,/m/04rky,0,0,0
03aa4667326aec95,verification,/m/04rky,1,1,1
418cdb0197426a92,verification,/m/04rky,0,0,0
038ee0bf31929792,verification,/m/04rky,1,1,1
dafca9a9902df3ff,verification,/m/04rky,0,1,0
d7d109ff9994ef50,verification,/m/04rky,1,0,1
1c3be6adfaccc9a3,verification,/m/04rky,1,0,1
068c1fad9f233bd9,verification,/m/04rky,0,0,0
e10c74bd0b597c38,verification,/m/04rky,1,1,1
ec44065f445622b4,verification,/m/04rky,0,1,0
aec697bf9046bca0,verification,/m/04rky,0,0,0
98da3285b4311352,verification,/m/04rky,0,0,0
bd01c77d2d4e2e54,verification,/m/04rky,1,1,1
b19e7a5a6e3d2667,verification,/m/04rky,0,0,0
f9534bbc2efde04d,verification,/m/04rky,1,1,1
fa3d1e487bef5fc2,verification,/m/04rky,0,1,0
47427b1028e56cad,verification,/m/04rky,0,0,0
0e2acd6d533b98a8,verification,/m/04rky,0,1,0
e90eb003c28d0d02,verification,/m/04rky,1,0,1
279913896e33d7fd,verification,/m/04rky,1,1,1
bbbe9fd021044d50,verification,/m/04rky,1,1,1
bf5d9fdef70c9334,verification,/m/04rky,0,0,0
5de7552a395773be,verification,/m/04rky,1,1,1
ff4c980bd1ae9c60,verification,/m/04rky,0,0,0
b94996479e8dad2b,verification,/m/04rky,1,0,1
6867908fdeb4295b,verification,/m/04rky,0,0,0
09f8b77a88f224d9,verification,/m/04rky,0,0,0
790cf23cc5bbdf9e,verification,/m/04rky,0,0,0
fde146c8a1724860,verification,/m/04rky,1,1,1
ba134c0bbfb1ad35,verification,/m/04rky,0,1,0
71f17fb5bfcbf0a6,verification,/m/04rky,0,1,0
28493888abaf73e4,verification,/m/04rky,0,0,0
f862ff7cf3ef94f7,verification,/m/04rky,1,0,1
71d8814e95d462e7,verification,/m/04rky,0,0,0
0dda17bcb0902e25,verification,/m/04rky,1,1,1
55b19606bf70b3b7,verification,/m/04rky,1,1,1
54d149d732cd530b,verification,/m/04rky,1,1,1
e41a0db870f5bef2,verification,/m/04rky,0,0,0
ce5fda44c7470863,verification,/m/04rky,0,0,0
2192e031f570a4d5,verification,/m/04rky,1,1,1
d9cc58f72a51e6f1,verification,/m/04rky,1,1,1
9e1fbbfcf170880d,verification,/m/04rky,0,0,0
353eab681f956d6a,verification,/m/04rky,0,0,0
c34657360bcb70fc,verification,/m/04rky,0,0,0
13833c019d084fd4,verification,/m/04rky,1,0,1
d73f090e30750fdb,verification,/m/04rky,1,1,1
1e37b28f58ae32c1,verification,/m/04rky,0,0,0
00ba0d69d613dc34,verification,/m/04rky,0,0,0
c4d893c07da849c7,verification,/m/04rky,0,0,0
745e55cba14c7efc,verification,/m/04rky,1,1,1
3af0b4d3c7b2c41e,verification,/m/04rky,1,1,1
b764e4d323390171,verification,/m/04rky,0,1,0
7cb7904d89eb759a,verification,/m/04rky,1,1,1
dfb30c9dc93ed12b,verification,/m/04rky,1,1,1
7f12ef2f0723a37a,verification,/m/04rky,0,0,0
b65a113a475adca5,verification,/m/04rky,1,1,1
e6f91b57d2ce7e2d,verification,/m/04rky,0,1,0
148d981b99429e3f,verification,/m/04rky,1,1,1
2b39c4047620c3bb,verification,/m/04rky,0,0,0
23e91bb2112242c5,verification,/m/04rky,1,1,1
b12a95fd50f31e4f,verification,/m/04rky,0,1,0
f7df1a16f170246f,verification,/m/04rky,1,0,1
6f2f0cf8a9076421,verification,/m/04rky,1,1,1
8bbe28c450c78b4b,verification,/m/04rky,1,1,1
0ccf6d1bee30a5aa,verification,/m/04rky,0,0,0
638fbace371b1cfa,verification,/m/04rky,0,0,0
c7e126bcdf8ba3ce,verification,/m/04rky,1,0,1
bc19439406b1f0f5,verification,/m/04rky,0,1,0
6db939f6c402c2e2,verification,/m/04rky,1,1,1
418b93dd2b5d3442,verification,/m/04rky,1,1,1
dd38b4155a8771f4,verification,/m/04rky,0,0,0
fa852a5d627e9dbe,verification,/m/04rky,0,1,0
5b75c998aaf46d61,verification,/m/04rky,0,1,0
d060b573f856e3de,verification,/m/04rky,0,0,0
3d52f50f08c95bed,verification,/m/04rky,0,0,0
d98037153884308c,verification,/m/04rky,0,0,0
16f3714b7ad1bf89,verification,/m/04rky,0,1,0
26c89379399c9f90,verification,/m/04rky,0,1,0
85585d978b51307a,verification,/m/04rky,0,0,0
7d5f4cb165e4594c,verification,/m/04rky,0,0,0
c00965c19dbfc838,verification,/m/04rky,0,1,0
da7b0334042c4000,verification,/m/04rky,1,1,1
d4272a3afb4cdf1c,verification,/m/04rky,0,1,0
1820959df8c1fe35,verification,/m/04rky,0,0,0
fb79120c30fcc0f4,verification,/m/04rky,1,1,1
8e962161f302e386,verification,/m/04rky,1,1,1
1b284cf16c8fd8d3,verification,/m/04rky,1,1,1
d37fcfc940030cd6,verification,/m/04rky,1,0,1
edeaec61417f4fd4,verification,/m/04rky,1,0,1
aed1e7d62b5e0dc6,verification,/m/04rky,0,1,0
b4bc9b266a2c962f,verification,/m/04rky,1,1,1
06aabc23f48f9eaa,verification,/m/04rky,0,0,0
40638d79940f7de9,verification,/m/04rky,1,1,1
3a47a2f8236c8378,verification,/m/04rky,0,1,0
1b0c50b7380cf11b,verification,/m/04rky,0,0,0
1ac8bfb3f75c7e3b,verification,/m/04rky,1,0,1
eae9d858fc11186b,verification,/m/04rky,1,0,1
5a51c0222f7d8e9d,verification,/m/04rky,0,1,0
7b6eed2a50ffd046,verification,/m/04rky,1,0,1
d2060c1d2932793e,verification,/m/04rky,0,0,0
28dd9bb73072d6c6,verification,/m/04rky,1,1,1
f0825d484e29f990,verification,/m/04rky,1,1,1
f66bd42b28bfec94,verification,/m/04rky,1,1,1
46776b47457457ee,verification,/m/04rky,1,0,1
a6fa8e3e2db8b5e7,verification,/m/04rky,0,0,0
d8a14ada8a8c8a9d,verification,/m/04rky,1,1,1
0755c308c03f0bdc,verification,/m/04rky,1,1,1
1287d61f66a7271a,verification,/m/04rky,1,0,1
15e9f230f8f0609f,verification,/m/04rky,0,0,0
372af96830aeb56d,verification,/m/04rky,0,0,0
68fadfcaa8da8ee6,verification,/m/04rky,1,1,1
4fe7e6a68490affb,verification,/m/04rky,1,1,1
0d68f5133355b30a,verification,/m/04rky,1,1,1
ba2d6daaf9d92114,verification,/m/04rky,1,1,1
acea112930a3195b,verification,/m/04rky,1,1,1
aedb4a825b7c8652,verification,/m/04rky,0,1,0
953b2656f12c2596,verification,/m/04rky,0,0,0
be1563922e2db242,verification,/m/04rky,0,0,0
950617238743472f,verification,/m/04rky,0,1,0
81f80e77fff587c4,verification,/m/04rky,1,1,1
0f731adcd7458c2b,verification,/m/04rky,1,1,1
125fd09ae6bccf6a,verification,/m/04rky,0,0,0
c0ae3a5faf42a968,verification,/m/04rky,0,0,0
9ae2d9c5782e3d8c,verification,/m/04rky,1,0,1
a281cc1e2ffcec81,verification,/m/04rky,0,0,0
c8c438695df2a807,verification,/m/04rky,0,0,0
4abd3aedae89a2f6,verification,/m/04rky,1,1,1
d7173d381b09ac66,verification,/m/04rky,1,1,1
0f29a2812d951d97,verification,/m/04rky,0,1,0
31a34ba7f715e15d,verification,/m/04rky,1,1,1
28c6046282542825,verification,/m/04rky,0,1,0
89418e56f07e8741,verification,/m/04rky,1,0,1
eb78a32dca7a2549,verification,/m/04rky,0,1,0
38325f7adf00bf93,verification,/m/04rky,0,1,0
bb9ff06441cbac74,verification,/m/04rky,1,0,1
a67d4c477270b0ec,verification,/m/04rky,0,1,0
277afdc3bb9f9d78,verification,/m/04rky,0,0,0
d6312e5387d4e2a2,verification,/m/04rky,1,1,1
46aa118cee4f86d9,verification,/m/04rky,1,1,1
e54b2d6362885469,verification,/m/04rky,1,1,1
1fdd98054cd0f465,verification,/m/04rky,1,1,1
ecf8384a3f54c2d5,verification,/m/04rky,0,0,0
7f019730f5d4cbf7,verification,/m/04rky,0,0,0
bdbfe2e81e32ee79,verification,/m/04rky,1,1,1
07430a3e130e9681,verification,/m/04rky,0,0,0
402943d2ebdead35,verification,/m/04rky,0,1,0
4eb8fbea02847acf,verification,/m/04rky,0,0,0
64169d255fb97579,verification,/m/04rky,1,1,1
118848e695bad762,verification,/m/04rky,1,0,1
7ea6555ddc0ac8ab,verification,/m/04rky,0,0,0
56032f2cef91ea5d,verification,/m/04rky,1,1,1
a5f4f9e6d67337e5,verification,/m/04rky,0,0,0
2415ebdbe3a70870,verification,/m/04rky,0,0,0
8a6d85e8868d6183,verification,/m/04rky,1,1,1
54eb2b7757303244,verification,/m/04rky,0,0,0
ba610c6a3bec6e69,verification,/m/04rky,0,0,0
59f9f4e9741794fc,verification,/m/04rky,1,0,1
a9585ad7a02a5326,verification,/m/04rky,1,1,1
aba974f087df5ae2,verification,/m/04rky,0,0,0
5e1c11a3daab00d9,verification,/m/04rky,1,1,1
3e7d95d9fd61b760,verification,/m/04rky,1,0,1
104a87e61aa3f85a,verification,/m/04rky,0,0,0
6aec07f88e2d3b6d,verification,/m/04rky,0,1,0
83326a83fd5f7fab,verification,/m/04rky,1,0,1
2cd7e7f760ecb18d,verification,/m/04rky,0,0,0
98241d446930f23f,verification,/m/04rky,1,1,1
8ab5f0f2d5ae1fa2,verification,/m/04rky,0,0,0
e5c5d51c388cb8c7,verification,/m/04rky,1,1,1
3f4acdc3d6590394,verification,/m/04rky,1,1,1
d180db7a31d8dad0,verification,/m/04rky,1,1,1
802527c97366d767,verification,/m/04rky,0,0,0
93b0dc29f5443d6f,verification,/m/04rky,1,1,1
b793c3cd82e1b00e,verification,/m/04rky,1,1,1
d1d5d5e4e632f41d,verification,/m/04rky,0,0,0
cb2c3d37c9ebec75,verification,/m/04rky,1,1,1
ddbc934fb3774792,verification,/m/04rky,1,1,1
ccb4bb36eadbf73d,verification,/m/04rky,0,0,0
aca65d2ea01a5c8e,verification,/m/04rky,0,0,0
2b3f752d363cb02a,verification,/m/04rky,1,0,1
59fa9fd53d2d7188,verification,/m/04rky,0,0,0
5415533b238cce4c,verification,/m/04rky,1,0,1
a9f4d34d3ebf4fa5,verification,/m/04rky,1,1,1
d455705ae29769a2,verification,/m/04rky,1,1,1
a72678fac28d371f,verification,/m/04rky,1,1,1
3fece467cdee7eb4,verification,/m/04rky,0,0,0
57302e7dd367ecae,verification,/m/04rky,1,1,1
47eb4c87eb84f691,verification,/m/04rky,1,1,1
00146ba1e50ed8d8,verification,/m/04rky,0,1,0
d28ac93c410a1e9d,verification,/m/04rky,0,0,0
bbab2763ce6f6065,verification,/m/04rky,1,1,1
ea5f7dc7df0bd422,verification,/m/04rky,1,0,1
cc143092810f871b,verification,/m/04rky,1,1,1
d7fe831fe872fa02,verification,/m/04rky,0,0,0
b5b3e52f596bd5a1,verification,/m/04rky,1,0,1
61c9cc784450d0e8,verification,/m/04rky,0,1,0
